no,Name,COUNTYNAME,TOWNNAME,x,y
AS_1159,Niava'ha(年仔肉耳)2,嘉義縣,阿里山鄉,120.73905,23.4335645
AS_1160,Niava'ha(年仔肉耳)1,嘉義縣,阿里山鄉,120.739954,23.43420044
AS_1161,Niae'ucna(里佳),嘉義縣,阿里山鄉,120.7209259,23.40512558
AS_1162,Nia-hosa,嘉義縣,阿里山鄉,120.6800222,23.33209999
AS_1163,Hcuyu,嘉義縣,阿里山鄉,120.6823204,23.3176113
AS_1164,Fiofions,嘉義縣,阿里山鄉,120.7600291,23.45715943
AS_1165,Epeapi-3,嘉義縣,阿里山鄉,120.6933406,23.33367937
AS_1166,Epeapi-2,嘉義縣,阿里山鄉,120.6918065,23.33795101
AS_1167,Yunguana-1,嘉義縣,阿里山鄉,120.6685475,23.32333473
AS_1168,Yiskiana,嘉義縣,阿里山鄉,120.7724027,23.43993353
AS_1169,Yingiana,嘉義縣,阿里山鄉,120.7626369,23.45697228
AS_1170,Yazua,嘉義縣,阿里山鄉,120.6813944,23.29641123
AS_1171,Yaviana-2,嘉義縣,阿里山鄉,120.6668006,23.30951487
AS_1172,Yaviana-1,嘉義縣,阿里山鄉,120.6707409,23.31288834
AS_1173,Yaiku,嘉義縣,阿里山鄉,120.6743198,23.33305317
AS_1174,Yaasayao,嘉義縣,阿里山鄉,120.6815242,23.32295861
AS_1175,Yaalauya,嘉義縣,阿里山鄉,120.6825636,23.33574528
AS_1176,Ya'isana,嘉義縣,阿里山鄉,120.6918801,23.34743294
AS_1177,Tung'avana,嘉義縣,阿里山鄉,120.6772298,23.30385505
AS_1178,Tfuya(特富野),嘉義縣,阿里山鄉,120.7556876,23.45879022
AS_1179,Teova,嘉義縣,阿里山鄉,120.7414534,23.44898049
AS_1180,Taptuana(達德安)3,嘉義縣,阿里山鄉,120.7367952,23.44634877
AS_1181,Taptuana(達德安)2,嘉義縣,阿里山鄉,120.7398327,23.44420588
AS_1182,Taptuana(達德安)1,嘉義縣,阿里山鄉,120.7382258,23.44464292
AS_1183,Yunguana-2,嘉義縣,阿里山鄉,120.6668507,23.32972747
AS_1184,Bai-nogosi遺址,嘉義縣,阿里山鄉,120.6695895,23.37374146
AS_1185,A'akuni遺址,嘉義縣,阿里山鄉,120.6747523,23.39824002
AS_1186,坑子內,嘉義縣,竹崎鄉,120.5306701,23.49104661
AS_1187,半天巖,嘉義縣,番路鄉,120.5957913,23.46216396
AS_1188,中埔,嘉義縣,中埔鄉,120.5384589,23.42111367
AS_1189,下庄尾,嘉義縣,水上鄉,120.4669731,23.427212
AS_1190,過溝,嘉義縣,太保市,120.359157,23.50840277
AS_1191,魚寮,嘉義縣,太保市,120.3511805,23.48025099
AS_1192,埤麻腳遺址 2,嘉義縣,太保市,120.3890322,23.49088033
AS_1193,埤麻腳遺址 1,嘉義縣,太保市,120.3913729,23.48926601
AS_1194,南新,嘉義縣,太保市,120.3798133,23.49134913
AS_1195,白鴿厝,嘉義縣,太保市,120.3617374,23.48011506
AS_1196,牛斗山,嘉義縣,新港鄉,120.3973524,23.51570098
AS_1197,中坑遺址 B,嘉義縣,大林鎮,120.4910741,23.57646866
AS_1198,中坑遺址 A,嘉義縣,大林鎮,120.4919663,23.57757214
AS_1199,下埤頭,嘉義縣,大林鎮,120.4443247,23.59950657
AS_1200,三疊溪,嘉義縣,溪口鄉,120.4330982,23.58852392
AS_1201,鴨母寮,嘉義縣,朴子市,120.2504712,23.43225969
AS_1202,新莊,嘉義縣,朴子市,120.2774465,23.4261293
AS_1203,朴子．竹子腳,嘉義縣,朴子市,120.2476678,23.42396304
AS_1204,牛挑灣,嘉義縣,朴子市,120.2469995,23.41458477
AS_1205,小糠榔,嘉義縣,朴子市,120.287249,23.47643878
AS_1206,大葛里,嘉義縣,朴子市,120.2841046,23.45458775
AS_1207,Yamagayua(亞馬高雅)2,嘉義縣,阿里山鄉,120.6645899,23.39076473
AS_1208,Yamagayua(亞馬高雅)1,嘉義縣,阿里山鄉,120.6715396,23.39129522
AS_1209,Tanaiku(達娜伊谷),嘉義縣,阿里山鄉,120.6821395,23.38085858
AS_1210,Tamuana,嘉義縣,阿里山鄉,120.6736528,23.39118784
AS_1211,Saviki(山美),嘉義縣,阿里山鄉,120.6712512,23.37844174
AS_1212,Cacaya(智智亞社),嘉義縣,阿里山鄉,120.658298,23.40098228
AS_1213,竹子腳,嘉義縣,民雄鄉,120.3774112,23.53959079
AS_1214,本厝,嘉義縣,溪口鄉,120.3987389,23.5733988
AS_1215,王公園,嘉義縣,竹崎鄉,120.4967542,23.49951357
AS_1216,牛斗山 Ⅲ,嘉義縣,民雄鄉,120.4163812,23.5181434
AS_1217,火炭埔子,嘉義縣,竹崎鄉,120.493047,23.513108
AS_1218,大丘園,嘉義縣,民雄鄉,120.4699961,23.5227752
AS_1219,福權村,嘉義縣,民雄鄉,120.4154181,23.56716519
AS_1220,頂寮,嘉義縣,民雄鄉,120.4346562,23.57630009
AS_1221,陳井寮,嘉義縣,大林鎮,120.4201142,23.61763915
AS_1222,排子路,嘉義縣,大林鎮,120.4248792,23.61308049
AS_1223,崁後邊,嘉義縣,梅山鄉,120.5334759,23.58937932
AS_1224,南靖厝,嘉義縣,溪口鄉,120.409158,23.57598252
AS_1225,阿蓮莊,嘉義縣,溪口鄉,120.4238612,23.59220868
AS_1226,明華遺物出土地點,嘉義縣,大林鎮,120.4340385,23.60103944
AS_1227,早知,嘉義縣,大林鎮,120.4382738,23.62170387
AS_1228,甘蔗崙,嘉義縣,大林鎮,120.4380543,23.61350582
AS_1229,Veiyo(米洋),嘉義縣,阿里山鄉,120.7126859,23.46316184
AS_1230,Veiyo(米洋),嘉義縣,阿里山鄉,120.7113557,23.46507013
AS_1231,Lalauya(樂野),嘉義縣,阿里山鄉,120.7013418,23.4671885
AS_1232,Etsuu,嘉義縣,阿里山鄉,120.6959341,23.46300934
AS_1233,Daimaeyayana,嘉義縣,阿里山鄉,120.710537,23.46490199
AS_1234,瓦厝埔,嘉義縣,竹崎鄉,120.5734026,23.51909712
AS_1235,板頭村,嘉義縣,新港鄉,120.3280213,23.56782945
AS_1236,天赦,嘉義縣,溪口鄉,120.3770189,23.58597933
AS_1237,下崙,嘉義縣,溪口鄉,120.4038804,23.59125944
AS_1238,三塊厝,嘉義縣,溪口鄉,120.4037937,23.62454882
AS_1239,鴨母坔,嘉義縣,民雄鄉,120.4193092,23.54088828
AS_1240,菁埔,嘉義縣,民雄鄉,120.3995017,23.54642346
AS_1241,管事厝,嘉義縣,太保市,120.3675731,23.48237092
AS_1242,南新,嘉義縣,太保市,120.3709367,23.49352726
AS_1243,白鴿厝,嘉義縣,太保市,120.3537447,23.48147443
AS_1244,埤麻腳,嘉義縣,太保市,120.3807724,23.48385061
AS_1245,魚寮,嘉義縣,太保市,120.3440718,23.48362826
AS_1246,新莊,嘉義縣,朴子市,120.2679244,23.42748583
AS_1247,朴子．竹子腳,嘉義縣,朴子市,120.2388831,23.42545979
AS_1248,大葛里,嘉義縣,朴子市,120.2760641,23.45655427
AS_1249,西莊,嘉義縣,新港鄉,120.3665908,23.56696641
AS_1250,牛斗山,嘉義縣,新港鄉,120.3903251,23.51621488
AS_1251,牛斗山 Ⅱ,嘉義縣,新港鄉,120.3887809,23.51982073
AS_1252,板頭村,嘉義縣,新港鄉,120.3189025,23.56928406
AS_1253,龜佛山,嘉義縣,鹿草鄉,120.2629381,23.40552921
AS_1254,鹿草．竹子腳,嘉義縣,鹿草鄉,120.2797782,23.40331417
AS_1255,鹿草．後寮,嘉義縣,鹿草鄉,120.317834,23.43630817
AS_1256,鹿草．後寮 Ⅱ,嘉義縣,太保市,120.2986881,23.43709923
AS_1257,山子腳,嘉義縣,鹿草鄉,120.3223932,23.41732034
AS_1258,下庄尾,嘉義縣,中埔鄉,120.4593258,23.42853672
AS_1259,巷口,嘉義縣,水上鄉,120.383405,23.44608934
AS_1260,水上．番子寮,嘉義縣,水上鄉,120.4110418,23.41112401
AS_1261,頂過溝,嘉義縣,水上鄉,120.3654511,23.43886576
AS_1262,中埔．坪頂,嘉義縣,中埔鄉,120.5268898,23.42771758
AS_1263,竹頭崎,嘉義縣,中埔鄉,120.5096556,23.40157674
AS_1264,下厝仔,嘉義縣,中埔鄉,120.5100233,23.43721929
AS_1265,內埔,嘉義縣,中埔鄉,120.5653016,23.43889101
AS_1266,埔頂,嘉義縣,中埔鄉,120.5110971,23.38202221
AS_1267,水仔尾,嘉義縣,中埔鄉,120.4953076,23.43380423
AS_1268,頂埔 Ⅰ,嘉義縣,中埔鄉,120.5205464,23.41203118
AS_1269,頂埔 Ⅱ,嘉義縣,中埔鄉,120.535405,23.41606733
AS_1270,公田底,嘉義縣,番路鄉,120.6082725,23.35982882
AS_1271,大宅,嘉義縣,番路鄉,120.5269258,23.46158013
AS_1272,頂坑,嘉義縣,番路鄉,120.5417878,23.46627493
AS_1273,觸口．牛仔埔,嘉義縣,番路鄉,120.5777709,23.44777466
AS_1274,菜公店,嘉義縣,番路鄉,120.544831,23.4637103
AS_1275,情人公園,嘉義縣,大埔鄉,120.5816475,23.30412511
AS_1276,茄苳腳,嘉義縣,大埔鄉,120.5740744,23.29371097
AS_1277,茄苳腳 Ⅱ,嘉義縣,大埔鄉,120.5726059,23.30047962
AS_1278,後大埔,嘉義縣,大埔鄉,120.5743618,23.30170347
AS_1279,馬頭山,嘉義縣,大埔鄉,120.5862524,23.3167525
AS_1280,埔頂,嘉義縣,大埔鄉,120.5746696,23.31556563
AS_1281,菜瓜坪,嘉義縣,大埔鄉,120.5631544,23.24880078
AS_1282,A'aguni,嘉義縣,阿里山鄉,120.6667649,23.39787292
AS_1283,知母勝社,嘉義縣,阿里山鄉,120.7492168,23.46289053
AS_1284,Daibitsana Ⅰ,嘉義縣,阿里山鄉,120.6643406,23.32318811
AS_1285,Daibitsana Ⅱ,嘉義縣,阿里山鄉,120.6742142,23.32016575
AS_1286,Damuana,嘉義縣,阿里山鄉,120.6654053,23.39386064
AS_1287,Epeapi Ⅱ,嘉義縣,阿里山鄉,120.6889488,23.34154317
AS_1288,Epeapi Ⅲ,嘉義縣,阿里山鄉,120.6828383,23.33668168
AS_1289,Fiofions Ⅱ,嘉義縣,阿里山鄉,120.7513131,23.46208118
AS_1290,新美,嘉義縣,阿里山鄉,120.6724229,23.34091348
AS_1291,笨歐沙,嘉義縣,阿里山鄉,120.723514,23.44322466
AS_1292,Ralauya,嘉義縣,竹崎鄉,120.6926903,23.47043789
AS_1293,頂笨社,嘉義縣,阿里山鄉,120.7116914,23.40704659
AS_1294,達邦社,嘉義縣,阿里山鄉,120.7411037,23.45707995
AS_1295,達布特安,嘉義縣,阿里山鄉,120.7282393,23.44892193
AS_1296,Tsuuts'u,嘉義縣,阿里山鄉,120.6768515,23.31319986
AS_1297,Tsuuts'u Ⅱ,嘉義縣,阿里山鄉,120.6758822,23.30972122
AS_1298,Tsatsaya,嘉義縣,番路鄉,120.6498034,23.41147134
AS_1299,Tsayamavana,嘉義縣,阿里山鄉,120.6568344,23.30280866
AS_1300,Vuyio,嘉義縣,阿里山鄉,120.7043821,23.46439227
AS_1301,Yingiana,嘉義縣,阿里山鄉,120.7603519,23.45441069
AS_1302,Yingiana Ⅲ,嘉義縣,阿里山鄉,120.7638914,23.45102075
AS_1303,岳亞娜 Ⅰ,嘉義縣,阿里山鄉,120.7001666,23.38042202
AS_1304,岳亞娜 Ⅱ,嘉義縣,阿里山鄉,120.7050638,23.37772228
AS_1305,大沙灣,基隆市,中正區,121.7585066,25.14127383
AS_1306,和平島 B,基隆市,中正區,121.7647444,25.15578997
AS_1307,社寮島,基隆市,中正區,121.7618225,25.15774061
AS_1308,社寮島 Ⅱ,基隆市,中正區,121.7706358,25.15897087
AS_1309,南榮國小,基隆市,仁愛區,121.7445985,25.11827176
AS_1310,二城,宜蘭縣,頭城鎮,121.7944759,24.83306428
AS_1311,下埔,宜蘭縣,頭城鎮,121.8096634,24.84015639
AS_1312,下湖,宜蘭縣,三星鄉,121.6210093,24.65476406
AS_1313,下番社,宜蘭縣,壯圍鄉,121.8203378,24.7249651
AS_1314,丸山,宜蘭縣,冬山鄉,121.7614573,24.64064779
AS_1315,大同．大溪,宜蘭縣,大同鄉,121.611453,24.62955036
AS_1316,大竹圍,宜蘭縣,礁溪鄉,121.79321,24.82920999
AS_1317,大礁溪,宜蘭縣,員山鄉,121.700686,24.77235199
AS_1318,大隱,宜蘭縣,三星鄉,121.6896045,24.66586937
AS_1319,中崙,宜蘭縣,頭城鎮,121.8011136,24.83035161
AS_1320,五十二甲,宜蘭縣,五結鄉,121.8217639,24.658425
AS_1321,內城,宜蘭縣,員山鄉,121.682627,24.71624199
AS_1322,內員山,宜蘭縣,員山鄉,121.7129079,24.75030718
AS_1323,天送埤,宜蘭縣,三星鄉,121.6198451,24.65943143
AS_1324,月眉山,宜蘭縣,三星鄉,121.6592811,24.66351551
AS_1325,牛鬥苗圃,宜蘭縣,大同鄉,121.5613071,24.63514277
AS_1326,冬山．圓山,宜蘭縣,南澳鄉,121.759555,24.47429299
AS_1327,功勞埔,宜蘭縣,蘇澳鎮,121.8435048,24.62769788
AS_1328,加禮宛,宜蘭縣,五結鄉,121.8324271,24.67658074
AS_1329,外員山,宜蘭縣,員山鄉,121.7202666,24.74527229
AS_1330,打那美,宜蘭縣,冬山鄉,121.7706342,24.65696029
AS_1331,打馬煙,宜蘭縣,頭城鎮,121.8266609,24.84155683
AS_1332,田心仔,宜蘭縣,三星鄉,121.6860653,24.6610312
AS_1333,份尾,宜蘭縣,礁溪鄉,121.7863981,24.83281716
AS_1334,利澤簡,宜蘭縣,五結鄉,121.824844,24.663734
AS_1335,辛仔罕,宜蘭縣,礁溪鄉,121.7680848,24.77299389
AS_1336,里腦,宜蘭縣,冬山鄉,121.7993563,24.6419864
AS_1337,奇立丹,宜蘭縣,礁溪鄉,121.777333,24.82092778
AS_1338,奇武荖,宜蘭縣,冬山鄉,121.8131375,24.64586396
AS_1339,宜蘭農校,宜蘭縣,宜蘭市,121.7474689,24.7454973
AS_1340,東澳,宜蘭縣,南澳鄉,121.8303108,24.52153227
AS_1341,松羅,宜蘭縣,大同鄉,121.576314,24.65027315
AS_1342,武罕,宜蘭縣,冬山鄉,121.7921643,24.65792751
AS_1343,武荖坑,宜蘭縣,蘇澳鎮,121.8167575,24.61283988
AS_1344,武淵,宜蘭縣,冬山鄉,121.7992621,24.66100118
AS_1345,武塔,宜蘭縣,南澳鄉,121.7741393,24.44330523
AS_1346,武暖,宜蘭縣,礁溪鄉,121.7712886,24.77747938
AS_1347,社尾,宜蘭縣,五結鄉,121.8254999,24.67885716
AS_1348,長嶺口,宜蘭縣,大同鄉,121.609115,24.67449527
AS_1349,阿里史,宜蘭縣,三星鄉,121.6724965,24.6604314
AS_1350,哆囉美遠,宜蘭縣,壯圍鄉,121.8143134,24.78440554
AS_1351,歪阿歪,宜蘭縣,羅東鎮,121.7617875,24.69197886
AS_1352,流流,宜蘭縣,五結鄉,121.8229199,24.674011
AS_1353,珍仔滿力,宜蘭縣,宜蘭市,121.7387895,24.73468186
AS_1354,珍珠里簡,宜蘭縣,冬山鄉,121.7984627,24.64717167
AS_1355,砂港橋,宜蘭縣,頭城鎮,121.8002559,24.82779
AS_1356,員山．枕頭山,宜蘭縣,員山鄉,121.7220749,24.76762799
AS_1357,海岸,宜蘭縣,蘇澳鎮,121.8004079,24.43705596
AS_1358,區界,宜蘭縣,五結鄉,121.827634,24.64837824
AS_1359,掃笏,宜蘭縣,五結鄉,121.7796157,24.68850127
AS_1360,淇武蘭,宜蘭縣,礁溪鄉,121.780887,24.8062951
AS_1361,惠好,宜蘭縣,員山鄉,121.7319769,24.73308984
AS_1362,猴猴,宜蘭縣,蘇澳鎮,121.8337765,24.63972709
AS_1363,新店,宜蘭縣,五結鄉,121.8262682,24.67500125
AS_1364,嘉蘭,宜蘭縣,大同鄉,121.4673114,24.55329798
AS_1365,Blihun 漢本,宜蘭縣,南澳鄉,121.7653904,24.32868051
AS_1366,瑪璘,宜蘭縣,礁溪鄉,121.7729333,24.79311692
AS_1367,碧候,宜蘭縣,南澳鄉,121.7912196,24.47119287
AS_1368,福成橋,宜蘭縣,頭城鎮,121.8176403,24.84911062
AS_1369,福德坑橋,宜蘭縣,頭城鎮,121.821569,24.84868003
AS_1370,澳花,宜蘭縣,南澳鄉,121.7488423,24.33107344
AS_1371,貓里霧罕,宜蘭縣,壯圍鄉,121.8194861,24.72240914
AS_1372,頭城．頂埔,宜蘭縣,頭城鎮,121.8137237,24.84413858
AS_1373,蘇澳．新城,宜蘭縣,蘇澳鎮,121.8242849,24.61373399
AS_1374,鐤橄社,宜蘭縣,五結鄉,121.8004022,24.67635769
AS_1375,龜子角,屏東縣,恆春鎮,120.8133401,21.96172733
AS_1376,牛寮,屏東縣,恆春鎮,120.8360001,21.95826968
AS_1377,社頂,屏東縣,恆春鎮,120.8164475,21.9599739
AS_1378,山豬溝,屏東縣,琉球鄉,120.3615227,22.33691469
AS_1379,天台,屏東縣,琉球鄉,120.3567994,22.32957578
AS_1380,溪內,屏東縣,滿州鄉,120.8372344,22.09203291
AS_1381,鹿寮溪,屏東縣,滿州鄉,120.8714451,22.06388293
AS_1382,筏灣(Su-paiwan)舊社,屏東縣,瑪家鄉,120.7129576,22.6676593
AS_1383,高燕 Ⅰ(Padain Ⅰ)舊社,屏東縣,瑪家鄉,120.7252219,22.67335694
AS_1384,高燕 Ⅱ(Padain Ⅱ)舊社,屏東縣,瑪家鄉,120.7333112,22.66925347
AS_1385,射鹿(Tsarisi)舊社,屏東縣,瑪家鄉,120.7284528,22.6627761
AS_1386,巴步路萬舊社,屏東縣,牡丹鄉,120.7955348,22.08762499
AS_1387,旭海,屏東縣,牡丹鄉,120.87822,22.19077772
AS_1388,A-tsingatsan 舊社,屏東縣,來義鄉,120.6937036,22.52712634
AS_1389,Balaliulu,屏東縣,霧臺鄉,120.7130986,22.68979919
AS_1390,Chia'gulu 舊社,屏東縣,春日鄉,120.6877262,22.41500888
AS_1391,Chia'kauv(大樹前營盤)歷史,屏東縣,春日鄉,120.6727449,22.3819893
AS_1392,Chianamis 歷史,屏東縣,來義鄉,120.6880274,22.52449684
AS_1393,Chua'kaiu 舊社,屏東縣,春日鄉,120.7277352,22.41594548
AS_1394,Chula,屏東縣,三地門鄉,120.699296,22.801142
AS_1395,Dandilidan 舊社,屏東縣,來義鄉,120.638732,22.52010457
AS_1396,Dondi 舊社,屏東縣,來義鄉,120.665742,22.54351608
AS_1397,Gele'uluvon 舊社,屏東縣,春日鄉,120.6661138,22.39061957
AS_1398,Haliumal Ⅱ(Chia'kau)舊社,屏東縣,春日鄉,120.6891926,22.40538924
AS_1399,Haliumal Ⅰ舊社,屏東縣,春日鄉,120.6900546,22.404097
AS_1400,I-Ilalalan 舊社,屏東縣,春日鄉,120.7551794,22.4478305
AS_1401,Karuboan 舊社,屏東縣,春日鄉,120.6490116,22.41581154
AS_1402,Lakajav 舊社,屏東縣,春日鄉,120.7287122,22.41952565
AS_1403,Longas 舊社,屏東縣,春日鄉,120.6772608,22.43920724
AS_1404,Ovol 舊社,屏東縣,來義鄉,120.6754508,22.51745736
AS_1405,Saqacengalj 舊社,屏東縣,牡丹鄉,120.8574393,22.15192877
AS_1406,Thatsa 舊社,屏東縣,來義鄉,120.7067578,22.52672416
AS_1407,Tsua'labutsu 歷史,屏東縣,春日鄉,120.6854404,22.41678804
AS_1408,Tsuba'galits 舊社,屏東縣,春日鄉,120.763743,22.44427835
AS_1409,Tsugulu 歷史,屏東縣,春日鄉,120.6658521,22.41479367
AS_1410,Tua'lina'o(大樹林營盤)歷史,屏東縣,春日鄉,120.7379676,22.41101255
AS_1411,Udan 舊社,屏東縣,來義鄉,120.6848507,22.5394062
AS_1412,七佳(Cov-Chikatan)舊社,屏東縣,春日鄉,120.7124094,22.44849603
AS_1413,力里 Ⅲ 舊社,屏東縣,春日鄉,120.7045779,22.42165177
AS_1414,力里 Ⅲ 舊社,屏東縣,春日鄉,120.7042201,22.42010771
AS_1415,力里 Ⅱ 舊社,屏東縣,春日鄉,120.7011994,22.42313546
AS_1416,力里 Ⅰ 舊社,屏東縣,春日鄉,120.6996424,22.42528338
AS_1417,三地．青山,屏東縣,三地門鄉,120.635948,22.82229636
AS_1418,上北葉,屏東縣,內埔鄉,120.6486318,22.70480725
AS_1419,上後灣,屏東縣,車城鄉,120.6975993,22.03794844
AS_1420,下分水嶺,屏東縣,滿州鄉,120.8304946,22.09778006
AS_1421,下水堀,屏東縣,車城鄉,120.6886287,22.02310249
AS_1422,下廍,屏東縣,萬丹鄉,120.4783383,22.57569844
AS_1423,大津,屏東縣,高樹鄉,120.6426997,22.87424117
AS_1424,大茅茅 Ⅱ 舊社,屏東縣,春日鄉,120.7222506,22.39028484
AS_1425,大茅茅 Ⅰ 舊社,屏東縣,春日鄉,120.721647,22.38788868
AS_1426,大圓山,屏東縣,恆春鎮,120.8143086,21.93533878
AS_1427,大路關,屏東縣,高樹鄉,120.6230886,22.73653882
AS_1428,大寮,屏東縣,琉球鄉,120.3726649,22.33573799
AS_1429,小灣,屏東縣,恆春鎮,120.8040277,21.94470198
AS_1430,山海,屏東縣,恆春鎮,120.7149029,21.98418231
AS_1431,山頂 Ⅰ,屏東縣,滿州鄉,120.8624181,22.01932512
AS_1432,山頂 Ⅱ,屏東縣,滿州鄉,120.854336,22.02002034
AS_1433,丹林(Tanashiu)舊社,屏東縣,來義鄉,120.6560713,22.51671653
AS_1434,丹林 Ⅰ,屏東縣,來義鄉,120.6401901,22.52061303
AS_1435,丹林 Ⅱ,屏東縣,來義鄉,120.6323888,22.51747707
AS_1436,水坑,屏東縣,恆春鎮,120.7159202,21.97974762
AS_1437,出泉,屏東縣,滿州鄉,120.8969712,22.09980588
AS_1438,加都魯舊社,屏東縣,滿州鄉,120.806229,22.01767331
AS_1439,北葉 Ⅰ,屏東縣,內埔鄉,120.6480656,22.70832169
AS_1440,北葉 Ⅱ,屏東縣,瑪家鄉,120.6514671,22.70683358
AS_1441,古山宮,屏東縣,恆春鎮,120.7258881,21.9237796
AS_1442,古華 Ⅰ(Kuabal Ⅰ)舊社,屏東縣,春日鄉,120.7193085,22.39612543
AS_1443,古華 Ⅱ 舊社,屏東縣,春日鄉,120.7154152,22.39375029
AS_1444,四林格山舊社,屏東縣,牡丹鄉,120.8138483,22.07619007
AS_1445,田仔,屏東縣,恆春鎮,120.7214389,21.92968159
AS_1446,白石仔,屏東縣,恆春鎮,120.842766,21.96814723
AS_1447,白沙,屏東縣,恆春鎮,120.8622634,21.89989791
AS_1448,石珠,屏東縣,恆春鎮,120.6975852,22.00317981
AS_1449,石頭營址,屏東縣,枋寮鄉,120.6205756,22.42654046
AS_1450,伊拉,屏東縣,霧臺鄉,120.7101806,22.74620735
AS_1451,伊拉對岸階地,屏東縣,三地門鄉,120.7083266,22.75122329
AS_1452,好茶,屏東縣,霧臺鄉,120.7103032,22.69005205
AS_1453,好茶(Kochapangan)舊社,屏東縣,霧臺鄉,120.7359699,22.69739194
AS_1454,老佛,屏東縣,滿州鄉,120.8111915,22.04323642
AS_1455,里德 Ⅰ,屏東縣,滿州鄉,120.8420945,22.00896493
AS_1456,里德 Ⅱ,屏東縣,滿州鄉,120.853538,22.013826
AS_1457,加(佳)洛水,屏東縣,滿州鄉,120.8690744,22.00862298
AS_1458,來義(Chana'abus)舊社,屏東縣,來義鄉,120.6942062,22.52412119
AS_1459,南仁山,屏東縣,滿州鄉,120.885922,22.093331
AS_1460,後壁山 Ⅰ,屏東縣,滿州鄉,120.827555,22.00237887
AS_1461,後壁山 Ⅱ,屏東縣,滿州鄉,120.8251056,21.99876382
AS_1462,後壁湖,屏東縣,恆春鎮,120.7446278,21.93505872
AS_1463,恆春．大邱園,屏東縣,恆春鎮,120.713244,21.93822499
AS_1464,砂島,屏東縣,恆春鎮,120.8474388,21.91438432
AS_1465,紅柴坑,屏東縣,恆春鎮,120.7175314,21.97190327
AS_1466,香蕉灣,屏東縣,恆春鎮,120.8323319,21.926197
AS_1467,埔姜山,屏東縣,來義鄉,120.6186841,22.4436972
AS_1468,烏加烏,屏東縣,滿州鄉,120.8377186,21.98340949
AS_1469,烏鬼洞,屏東縣,琉球鄉,120.355705,22.32961999
AS_1470,茶山路,屏東縣,滿州鄉,120.8440947,21.9895901
AS_1471,馬鞍山,屏東縣,恆春鎮,120.7520276,21.95886304
AS_1472,高見舊社,屏東縣,來義鄉,120.6291487,22.44730551
AS_1473,埤亦山,屏東縣,滿州鄉,120.8879705,22.07451658
AS_1474,涼山,屏東縣,內埔鄉,120.6370747,22.69307314
AS_1475,船帆石,屏東縣,恆春鎮,120.8279889,21.93460105
AS_1476,頂白沙,屏東縣,恆春鎮,120.7141004,21.95793949
AS_1477,頂茄湖,屏東縣,恆春鎮,120.7161544,22.04164154
AS_1478,頂頭溝,屏東縣,恆春鎮,120.7188278,22.02967773
AS_1479,港口路,屏東縣,滿州鄉,120.8230949,21.99311079
AS_1480,港墘,屏東縣,滿州鄉,120.8409089,21.98683211
AS_1481,猴仙洞,屏東縣,車城鄉,120.6875487,22.0289271
AS_1482,番仔洞,屏東縣,恆春鎮,120.8583372,21.8990854
AS_1483,番仔厝,屏東縣,琉球鄉,120.3644139,22.33570599
AS_1484,番仔菜園,屏東縣,恆春鎮,120.8567159,21.89907188
AS_1485,華容,屏東縣,霧臺鄉,120.7278866,22.75150027
AS_1486,圓山灣,屏東縣,恆春鎮,120.8060087,21.94229498
AS_1487,新庄橋,屏東縣,萬丹鄉,120.485489,22.567249
AS_1488,溪仔口,屏東縣,滿州鄉,120.8752341,22.02435136
AS_1489,溪仔口．溪頭,屏東縣,滿州鄉,120.8724193,22.02891092
AS_1490,萬里桐,屏東縣,恆春鎮,120.7000429,22.00088888
AS_1491,萬里得山舊社,屏東縣,滿州鄉,120.8287024,22.05734895
AS_1492,萬里路,屏東縣,恆春鎮,120.7069569,21.99724638
AS_1493,萬得路,屏東縣,滿州鄉,120.8247442,22.05784916
AS_1494,落林,屏東縣,車城鄉,120.6887437,22.03143563
AS_1495,榕坑,屏東縣,滿州鄉,120.8393224,22.04070358
AS_1496,福林路,屏東縣,滿州鄉,120.8326905,22.04101234
AS_1497,潭子灣,屏東縣,恆春鎮,120.7768705,21.95134904
AS_1498,豬朥束山,屏東縣,滿州鄉,120.838243,22.00341038
AS_1499,墾丁,屏東縣,恆春鎮,120.78825,21.951435
AS_1500,墾丁國小,屏東縣,恆春鎮,120.8012302,21.94354522
